1.33695,2.85999,-0.485606
1.25849,2.70787,0.160718
1.28932,2.17999,0.482692
0.819669,0.096349,-2.58991
0.416062,0.110991,-2.73624
0.410071,-0.581471,-2.88531
-0.005075,-0.574435,-2.92423
0.404691,-1.27171,-2.90831
-0.003594,-1.26813,-2.95066
-0.409974,-0.581454,-2.8853
-0.40457,-1.27173,-2.9083
-0.002344,-1.88156,-2.8099
-0.391451,-1.87643,-2.77025
0.391487,-1.87635,-2.7703
1.40164,2.03052,1.1137
0.993779,2.40838,0.870224
0.90075,2.40185,1.41143
1.25574,2.13192,1.45781
1.45754,1.70397,1.2249
1.31697,1.84404,1.48922
1.16869,1.95822,1.74263
1.07483,2.1881,1.80448
1.19305,1.70678,1.7611
1.01479,1.98651,1.96958
1.0591,1.7782,1.93631
1.29021,1.55166,1.5731
1.31547,1.13975,1.66288
1.47898,0.968885,1.45213
1.43766,1.37097,1.32912
1.36555,0.716992,1.81514
1.20034,1.33574,1.84454
1.53089,0.600865,1.62796
1.35754,0.383701,1.99722
1.53181,0.290026,1.81275
1.31788,0.096791,2.07227
1.47022,0.047431,1.93627
1.10947,0.082312,2.17808
1.6727,0.406622,1.38336
1.60905,0.780975,1.18353
1.65595,0.134731,1.61808
1.74878,-0.080125,1.45888
1.77094,0.56241,0.868014
0.969114,1.76714,2.07583
0.890701,1.92126,2.14291
0.831089,1.82272,2.27509
0.873869,2.1746,2.11159
0.754132,2.05959,2.3066
0.775117,2.47008,1.87148
0.345273,2.54889,2.33199
0.633155,2.40818,2.23243
-0.00496,2.29058,2.54573
0.282741,2.27259,2.5194
-0.28272,2.28144,2.51918
-0.252991,1.96214,2.60174
-0.002992,1.96897,2.60257
-0.519294,2.20107,2.42922
-0.47915,1.91624,2.5376
-0.749961,2.04278,2.30655
-0.68945,1.85186,2.42407
-0.783195,1.77981,2.27642
-0.861183,1.88959,2.1401
-0.301687,1.71298,2.78884
0.249276,1.97746,2.60251
0.519409,2.19593,2.42941
0.48137,1.93612,2.53759
0.282392,1.74548,2.78975
0.511978,1.70317,2.6608
-0.0041,1.74501,2.81692
0.868555,2.86554,0.372421
-0.960908,1.71653,2.02454
-1.08317,1.73203,1.89329
-1.1947,1.69421,1.75994
-0.881791,1.68189,2.15597
-0.663127,-0.447825,2.19263
-0.774482,-0.53431,2.22079
0.526759,-0.182961,2.24203
0.704055,-0.084503,2.25352
0.562794,-0.277079,2.18482
0.716957,-0.194043,2.20887
0.896223,0.003175,2.24231
0.90432,-0.139291,2.20882
0.713407,-0.282745,2.22147
0.890306,-0.240975,2.21739
1.09504,-0.099382,2.16519
1.07262,-0.211302,2.16808
1.26367,-0.090129,2.08758
1.38773,-0.115468,1.98901
1.21737,-0.202879,2.08984
1.32114,-0.221118,2.00764
1.46311,-0.17517,1.8878
1.56192,-0.050593,1.79266
1.50079,-0.26102,1.8098
1.60999,-0.185288,1.68171
1.51784,-0.363872,1.77756
1.42312,-0.313573,1.87792
1.44586,-0.378925,1.85839
1.38353,-0.257443,1.92969
1.33037,-0.319956,1.95323
1.272,-0.301052,2.01524
1.18533,-0.298509,2.09913
1.05746,-0.316744,2.18883
0.826702,-0.411438,2.2121
1.0142,-0.414632,2.16074
0.86381,-0.334103,2.23678
0.773898,-0.53463,2.22083
0.987697,-0.603148,2.18245
0.720173,-0.400186,2.19979
0.662891,-0.448435,2.19263
0.710354,-0.352757,2.21933
1.15339,-0.400153,2.0907
1.24461,-0.378337,2.02614
1.14271,-0.543572,2.08664
1.23854,-0.462802,2.04089
0.591767,-0.338959,2.19095
0.475014,-0.396578,2.1886
0.510234,-0.548674,2.23346
0.562415,-0.51955,2.20204
0.528123,-0.409923,2.15524
0.635665,-0.714484,2.30807
0.682079,-0.663246,2.26663
0.896758,-0.846364,2.30838
0.912687,-0.773527,2.28387
0.939189,-0.717156,2.222
0.718588,-0.622115,2.21297
1.15606,-0.654864,2.15849
1.15937,-0.731516,2.17634
0.607444,-0.494679,2.17697
0.572957,-0.422793,2.14476
0.621064,-0.385542,2.16868
1.19587,-0.779861,2.20641
1.35837,-0.68405,2.08085
1.29371,-0.611019,2.0759
1.23775,-0.897547,2.22539
1.42828,-0.83014,2.03906
0.885892,-0.952096,2.39225
-1.35817,-0.683875,2.08101
-1.29344,-0.610744,2.07613
-1.38219,-0.53826,1.99196
0.70341,1.87272,2.42112
0.70402,1.68186,2.48061
1.52042,-0.466286,1.79652
1.50416,-0.555845,1.85942
1.527,-0.757898,1.86276
1.45763,-0.623543,1.96007
1.49152,-1.03782,1.9243
1.52112,-1.29063,1.71058
1.38222,-0.538177,1.99178
1.25309,-0.554267,2.05492
1.3257,-0.486247,1.98716
1.30117,-0.430809,1.97921
1.4352,-0.492736,1.92142
1.38075,-0.451057,1.93814
1.45503,-0.440679,1.87616
